phone,price,brand
SONY XPERIA XA F3116 16GB BLACK,"1,199.00",Sony
SONY XPERIA XA F3116 16GB ROSE GOLD,"1,199.00",Sony
SONY XPERIA XA F3116 16GB WHITE,"1,199.00",Sony
Samsung Galaxy J5 (2016) 16GB (White) - Original SME Warranty,849.00,Samsung
Samsung Galaxy A3 2016 A310F Black,"1,179.00",Samsung
Huawei Honor Bee Y5C Black [1GB Ram/8GB Internal Storage] [Malaysia Huawei Warranty],294.00,Huawei
Huawei Honor Bee Y5C White [1GB Ram/8GB Internal Storage] [Malaysia Huawei Warranty],294.00,Huawei
"Infocus M560 5.2"" FHD Gold (2GB RAM+16GB)",699.00,InFocus
Huawei Honor 5X L-22 Grey,959.00,Huawei
Huawei Honor 5X L-22 Gold,999.00,Huawei
Wiko Lenny 2 Black,399.00,Wiko
Wiko Lenny 2 White,399.00,Wiko
Asus Zenfone Go 8GB ZB452KG White,290.00,ASUS
Asus Zenfone Go 8GB ZB452KG Yellow,290.00,ASUS
Asus Zenfone Go 8GB ZB452KG Blue,290.00,ASUS
Asus Zenfone Go 8GB -Yellow(ZB452KG  2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -Red (ZB452KG  2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -Yellow(ZB452KG VGA + 5MP),298.00,ASUS
Asus Zenfone Go 8GB -Red (ZB452KG VGA + 5MP),298.00,ASUS
Asus Zenfone Go 8GB -Black (ZB452KG 2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -White (ZB452KG  2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -Gold (ZB452KG  2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -Silver (ZB452KG  2MP + 8MP),339.00,ASUS
Asus Zenfone Go 8GB -Black (ZB452KG VGA + 5MP),298.00,ASUS
Asus Zenfone Go 8GB -White (ZB452KG VGA + 5MP),298.00,ASUS
Asus Zenfone Go 8GB -Gold (ZB452KG VGA + 5MP),298.00,ASUS
Asus Zenfone Go 8GB -Silver (ZB452KG VGA + 5MP),298.00,ASUS
"SONY XPERIA Z5 PREMIUM 5.5"" 4K DISPLAY GOLD (32GB) (ORI SONY)","2,549.00",Sony
"SONY XPERIA Z5 PREMIUM 5.5"" 4K DISPLAY BLACK (32GB) (ORI SONY)","2,549.00",Sony
"ASUS ZenFone GO - 5.5"" 16GB (ZB551KL) BLACK",589.00,ASUS
"ASUS ZenFone GO - 5.5"" 16GB (ZB551KL) WHITE",589.00,ASUS
"ASUS ZenFone GO - 5.5"" 16GB (ZB551KL) BLUE",589.00,ASUS
Huawei G8 5.5” Dual-Sim (32GB / 3GB Ram) Ori Huawei Msia Set (Space Grey),"1,359.00",Huawei
Huawei G8 5.5” Dual-Sim (32GB / 3GB Ram) Ori Huawei Msia Set (Mystic Champagne),"1,359.00",Huawei
Huawei P8 Lite 5” LTE Dual Sim 16GB+2GB Ram Ori Huawei Msia (Black),749.00,Huawei
Huawei GR3 5.0” Octa Core 1.5Ghz (16GB/2GB Ram) ORI Huawei MY (Silver),769.00,Huawei
Huawei GR3 5.0” Octa Core 1.5Ghz (16GB/2GB Ram) ORI Huawei MY (Titanium Grey),769.00,Huawei
HUAWEI MATE 8 PREMIUM (64GB/4GB) Free Ori Flip Case (Champagne Gold) (Official Huawei Warranty),"2,299.00",Huawei
HUAWEI MATE 8 PREMIUM (64GB/4GB) Free Ori Flip Case (Mocha Brown) (Official Huawei Warranty),"2,299.00",Huawei
HUAWEI MATE 8 STANDARD 3GB + 32GB (Space Gray) (Official Huawei Warranty),"1,999.00",Huawei
HUAWEI MATE 8 PREMIUM 4GB + 64GB   Free Ori Flip Case (Mocha Brown) (Official Huawei Warranty),"2,299.00",Huawei
HUAWEI MATE 8 STANDARD 3GB + 32GB (Moonlight Silver) (Official Huawei Warranty),"1,999.00",Huawei
HUAWEI MATE 8 PREMIUM 4GB + 64GB  Free Ori Flip Case (Champagne Gold) (Official Huawei Warranty),"2,299.00",Huawei
Huawei G8 32GB (Mystic Champagne) (Official Huawei Malaysia Warranty),"1,429.00",Huawei
Samsung Galaxy S7 Edge (Black Onyx) (Original SME Warranty),"2,969.00",Samsung
Samsung Galaxy S7 Edge (Gold Platinum) (Original SME Warranty),"2,969.00",Samsung
Samsung Galaxy S7 Edge (Silver Titanium) (Original SME Warranty),"2,969.00",Samsung
Samsung Galaxy S7 Edge (Silver Titanium) (Original SME Warranty),"2,988.00",Samsung
Samsung Galaxy S7 Edge (Black Onyx) (Original SME Warranty),"2,988.00",Samsung
Samsung Galaxy S7 Edge (Gold Platinum) (Original SME Warranty),"2,988.00",Samsung
Samsung Galaxy V Plus White,279.00,Samsung
"iNew V8 5.5"" Plus Octa Core RAM 2GB OGS Rotatable Camera Android 4.4 Mobile - BLACK",515.00,iNEW
Asus ZenFone Go 4.5 Plus ZC451TG-1A043WW 8GB (Black),395.00,ASUS
Asus Zenfone 2 Laser ZE550KL-1A031WW 16GB (Black),795.00,ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1I046WW 8GB (Pink),399.00,ASUS
Huawei P9 Lite 16GB/3GB (Gold),"1,099.00",Huawei
Huawei P9 Lite 16GB/3GB (Grey),"1,099.00",Huawei
ZTE Blade A452 5.0 inch Blade A452 4G LTE Smartphone (Official ZTE Malaysia Warranty),399.00,ZTE
ZTE Blade Vec Pro - 5.0 INCH - Octa Core 8GB Black(Official ZTE Malaysia Warranty),499.00,ZTE
APPLE IPHONE 6 PLUS 16GB/SILVER (MGA92MY/A),"2,818.00",Apple
APPLE IPHONE 6 16GB/SILVER - (MG482MY/A),"2,818.00",Apple
Samsung Galaxy S7 Edge LTE 32GB [Original] (Black Onyx) FREE DELIVERY,"2,848.00",Samsung
Samsung Galaxy S7 Edge LTE 32GB [Original] (Gold Platinum) FREE DELIVERY,"2,848.00",Samsung
Samsung Galaxy S7 Edge LTE 32GB [Original] (Silver Platinum) FREE DELIVERY,"2,848.00",Samsung
"Asus ZenFone Laser 5.5"" - 32GB BLACK (ZE550KL) NEW !!",675.00,ASUS
"Asus ZenFone Laser 5.5"" - 32GB RED (ZE550KL) NEW !!",675.00,ASUS
"Asus ZenFone Laser 5.5"" - 32GB GOLD (ZE550KL) NEW !!",675.00,ASUS
"Asus ZenFone Laser 5.5"" - 32GB SILVER (ZE550KL) NEW !!",675.00,ASUS
Leagoo Elite 6 8GB (White),349.00,Leaagoo
Leagoo Elite 6 8GB (Gold),349.00,Leaagoo
Leagoo Elite 6 8GB (Black),349.00,Leaagoo
ZTE Axon Mini 32GB (Gold),"1,288.00",ZTE
SAMSUNG GALAXY A3-A310 (2016) Black,"1,099.00",Samsung
SAMSUNG GALAXY A3-A310 (2016) White,"1,099.00",Samsung
SAMSUNG GALAXY A3-A310 (2016) Pink,"1,099.00",Samsung
ZTE Axon Mini 32GB (Gold),"1,288.00",ZTE
Leagoo Elite 6 8GB (White),349.00,Leaagoo
Leagoo Elite 6 8GB (Gold),349.00,Leaagoo
Leagoo Elite 6 8GB (Black),349.00,Leaagoo
Leagoo Elite 4 4G LTE (Black) (Official Leagoo Warranty) ,449.00,Leagoo
"Leagoo Alfa 6 4.5"" 8GB(Black) (Official Leagoo Warranty) ",249.00,Leagoo
Leagoo Elite 4 4G LTE (White) (Official Leagoo Warranty) ,449.00,Leagoo
SAMSUNG GALAXY A3-A310 (2016) Gold,"1,099.00",Samsung
iPhone 6S Plus 64GB Gold,"4,149.00",Apple
Microsoft Lumia 950 XL DS White,"2,689.00",Microsoft
Microsoft Lumia 532 White,329.00,Microsoft
Microsoft Lumia 540 DS Black,529.00,Microsoft
Microsoft Lumia 550 Black,529.00,Microsoft
Microsoft Lumia 550 White,529.00,Microsoft
Microsoft Lumia 532 Black,329.00,Microsoft
Microsoft Lumia 532 Green,329.00,Microsoft
HTC Desire 728 Dual D728w 2PQ8100 Purple Myst,839.00,HTC
HTC Desire 728 Dual D728w 2PQ8100 White Luxury,839.00,HTC
Samsung Galaxy A7 2016 SM-A710FD Pink Gold,"1,749.00",Samsung
Asus Zenfone Go ZB551KL Blue,569.00,ASUS
Samsung Galaxy A7 2016 SM-A710FD Gold,"1,749.00",Samsung
Asus Zenfone Go ZB551KL Black,569.00,ASUS
ZTE Blade Vec Pro - 5.0 INCH - Octa Core 8GB Black(Official ZTE Malaysia Warranty),499.00,ZTE
Huawei G8 32GB (Mystic Champagne) (Official Huawei Malaysia Warranty),"1,429.00",Huawei
DING DING HEAT 8 4G LTE 2GB+16GB (Black) (Official Ding Ding Warranty),588.00,Ding Ding
DOOGEE Y200 32GB LTE (BLACK),599.00,Doogee
DOOGEE Y200 32GB LTE (WHITE),599.00,Doogee
DOOGEE X6PRO 16GB LTE (WHITE),439.00,Doogee
DOOGEE X6PRO 16GB LTE (BLACK),439.00,Doogee
DOOGEE NOVA Y100X 8GB (WHITE),299.00,Doogee
Samsung Galaxy V Plus G318HZ (White),278.00,Samsung
Xiaomi Mi5 4G 32GB White [FREE GIFT: LOCA POWERBANK  8400 + TEMPERE GLASS],"1,549.00",Xiaomi
Xiaomi Mi4 3G 16GB White [FREE GIFT: LOCA POWER BANK 10000 MAH + TEMPERE GLASS],679.00,Xiaomi
"iNew U8W 5.5"" 8GB/1GB - Original iNew Malaysia Set (Rose Gold)",339.00,iNEW
"iNew U8W 5.5"" 8GB/1GB - Original iNew Malaysia Set (Gold)",339.00,iNEW
"iNew U8W 5.5"" 8GB/1GB - Original iNew Malaysia Set (Grey)",339.00,iNEW
"iNew U8W 5.5"" 8GB/1GB - Original iNew Malaysia Set (Red)",339.00,iNEW
"iNew U5W 6"" - Original iNew Malaysia Set (Rose Gold)",269.00,iNEW
"iNew U9 6"" LTE - Original iNew Malaysia Set (Black)",399.00,iNEW
"iNew U5W 6"" - Original iNew Malaysia Set (Gold)",269.00,iNEW
"iNew U5W 6"" - Original iNew Malaysia Set (Grey)",269.00,iNEW
"iNew U5W 6"" - Original iNew Malaysia Set (Red)",269.00,iNEW
"Huawei Nexus 6P Google Phone 64GB+3GB Silver [Free Gift: Huawei Y6, Hotel Voucher RM500, Back Casing, Earphone, Sandisk 32GB OTG Adapter worth RM1399]","2,698.00",Huawei
"Huawei Nexus 6P Google Phone 64GB+3GB Gray [Free Gift: Huawei Y6, Hotel Voucher RM500, Back Casing, Earphone, Sandisk 32GB OTG Adapter worth RM1399]","2,698.00",Huawei
"Huawei Nexus 6P Google Phone 64GB+3GB Gold  [Free Gift: Huawei Y6, Hotel Voucher RM500, Back Casing, Earphone, Sandisk 32GB OTG Adapter worth RM1399]","2,698.00",Huawei
OUKITEL K4000 Android 5.1 4G 5.0' Quad Core Smartphone - White,715.00,OUKITEL
"OUKITEL U10 4G 5.5"" Android 5.1 Octa Core 3GB RAM Smartphone - Gold","1,018.00",OUKITEL
"OUKITEL U10 4G 5.5"" Android 5.1 Octa Core 3GB RAM Smartphone - Grey","1,018.00",OUKITEL
OUKITEL U7 Pro 5.5' IPS HD Android 5.1 1GB RAM 8GB ROM Smartphone - Gold,482.00,OUKITEL
OUKITEL U7 Pro 5.5' IPS HD Android 5.1 1GB RAM 8GB ROM Smartphone - Grey,482.00,OUKITEL
OUKITEL U7 Pro 5.5' IPS HD Android 5.1 1GB RAM 8GB ROM Smartphone - White,482.00,OUKITEL
OUKITEL K4000 Android 5.1 4G 5.0' Quad Core Smartphone - Black,715.00,OUKITEL
OUKITEL C2 4.5' Dual-Sim Smartphone IPS Display Smart Wake 1GB RAM - Black,310.00,OUKITEL
OUKITEL C2 4.5' Dual-Sim Smartphone IPS Display Smart Wake 1GB RAM - Blue,310.00,OUKITEL
OUKITEL C2 4.5' Dual-Sim Smartphone IPS Display Smart Wake 1GB RAM - Gold,310.00,OUKITEL
OUKITEL C2 4.5' Dual-Sim Smartphone IPS Display Smart Wake 1GB RAM - White,310.00,OUKITEL
OUKITEL U2 5.0' 4G Quad Core Dual-Sim Android 5.1 Smartphone - Black,533.00,OUKITEL
OUKITEL U2 5.0' 4G Quad Core Dual-Sim Android 5.1 Smartphone - White,533.00,OUKITEL
OUKITEL OK118 2.4' Dual-Sim Mobile Phone 32MB RAM 32MB ROM - Red,169.00,OUKITEL
OUKITEL OK118 2.4' Dual-Sim Mobile Phone 32MB RAM 32MB ROM - Black,169.00,OUKITEL
HTC Desire 628 DualSim (32GB ROM + 3GB RAM) Original HTC Malaysia (Sunset Blue),799.00,HTC
HTC Desire 628 DualSim (32GB ROM + 3GB RAM) Original HTC Malaysia (Cobalt White),799.00,HTC
Sony Xperia M5 Dual E5663 (Black),"1,473.00",Sony
Nokia Lumia 735 (Orange),679.00,Microsoft
Nokia Lumia 735 (White),679.00,Microsoft
Oneplus 2 A2003 64GB (Sandstone Black),"1,399.00",Oneplus
Nokia Lumia 735 (Gray),679.00,Microsoft
iNew Mini 1 Mini Pocket Students Personality Children Phone Yellow,79.00,iNEW
iNew Mini 1 Quad Band Bluetooth Dialing Anti-lost Card Phone Green,79.00,iNEW
iNew TV Mobile A1 - WHITE,89.00,iNEW
iNew TV Mobile A1 - YELLOW,89.00,iNEW
iNew Mini 1 5.3mm Ultra Thin Slim 0.96 Inch Children's Card Mobile Blue,79.00,iNEW
iNew Mini 1 0.96 Inch MT6261D Card Mobile Phone for Children White,79.00,iNEW
Samsung Galaxy J5 (2016) 16GB (Black) - Original SME Warranty,849.00,Samsung
Samsung Galaxy J5 (2016) 16GB (Gold) - Original SME Warranty,849.00,Samsung
Samsung Galaxy J7 (2016) 16GB (White) - Original SME Warranty,"1,049.00",Samsung
Samsung Galaxy J7 (2016) 16GB (Gold) - Original SME Warranty,"1,049.00",Samsung
Samsung Galaxy J7 (2016) 16GB (Black) - Original SME Warranty,"1,049.00",Samsung
Ding Ding SK7 1GB+16GB (BLACK) (Official Ding Ding Warranty),398.00,Ding Ding
Samsung Galaxy J1 (2016) 8GB (White) - Original SME Warranty,449.00,Samsung
Samsung Galaxy J3 (2016) 8GB (Black) - Original SME Warranty,649.00,Samsung
Samsung Galaxy J3 (2016) 8GB (Gold) - Original SME Warranty,649.00,Samsung
Samsung Galaxy J3 (2016) 8GB (White) - Original SME Warranty,649.00,Samsung
Samsung Galaxy J1 (2016) 8GB (Gold) - Original SME Warranty,449.00,Samsung
"Leagoo Elite 1 5.0"" 4G LTE Smart Phone (White) (Official Leagoo Warranty) ",899.00,Leagoo
Ding Ding SK7 1GB+16GB (GOLD) (Official Ding Ding Warranty),398.00,Ding Ding
Ding Ding SK7 1GB+16GB (WHITE) (Official Ding Ding Warranty),398.00,Ding Ding
Ding Ding SK2 4GB (Black) (Official Ding Ding Warranty),199.00,Ding Ding
Ding Ding SK2 4GB (White) (Official Ding Ding Warranty),199.00,Ding Ding
Samsung Galaxy J1 (2016) 8GB (Black) - Original SME Warranty,449.00,Samsung
Ding Ding SK2 4GB (Yellow) (Official Ding Ding Warranty),199.00,Ding Ding
Samsung Galaxy J7 (2016) 16GB (Black) - Original SME Warranty,"1,049.00",Samsung
Samsung Galaxy J3 (2016) 8GB (White) - Original SME Warranty,649.00,Samsung
Samsung Galaxy J5 (2016) 16GB (White) - Original SME Warranty,849.00,Samsung
Ding Ding SK2 4GB (Pink) (Official Ding Ding Warranty),199.00,Ding Ding
Ding Ding SK2 4GB (Yellow) (Official Ding Ding Warranty),199.00,Ding Ding
DING DING HEAT 8 4G LTE 2GB+16GB (Black) (Official Ding Ding Warranty),588.00,Ding Ding
Ding Ding Heat 7 4G LTE 2GB+16GB (Gold prada design limited edition ) (Official Ding Ding Warranty),498.00,Ding Ding
Samsung Galaxy J5 (2016) 16GB (Black) - Original SME Warranty,849.00,Samsung
Samsung Galaxy J5 (2016) 16GB (Gold) - Original SME Warranty,849.00,Samsung
Samsung Galaxy J7 (2016) 16GB (White) - Original SME Warranty,"1,049.00",Samsung
Samsung Galaxy J7 (2016) 16GB (Gold) - Original SME Warranty,"1,049.00",Samsung
Ding Ding Iron2 2GB+16GB (Black Gold) (Official Ding Ding Warranty),439.00,Ding Ding
Ding Ding Iron2 2GB+16GB (Pink Limited Edition) (Official Ding Ding Warranty),439.00,Ding Ding
Ding Ding Heat 7 4G LTE 2GB+16GB (Pink) (Official Ding Ding Warranty),498.00,Ding Ding
Ding Ding Heat 7 4G LTE 2GB+16GB (Black) (Official Ding Ding Warranty),498.00,Ding Ding
Samsung Galaxy J1 (2016) 8GB (Gold) - Original SME Warranty,449.00,Samsung
Samsung Galaxy J1 (2016) 8GB (Black) - Original SME Warranty,449.00,Samsung
Samsung Galaxy J1 (2016) 8GB (White) - Original SME Warranty,449.00,Samsung
Samsung Galaxy J3 (2016) 8GB (Black) - Original SME Warranty,649.00,Samsung
Ding Ding Iron2 2GB+16GB (White) (Official Ding Ding Warranty),439.00,Ding Ding
EXMobile VoLte 1 32GB - Grey,699.00,EXMobile
EXMobile VoLte 1 32GB - Black,699.00,EXMobile
DOOGEE Y300 32GB LTE (BLACK),599.00,Doogee
Samsung Galaxy J3 (2016) 8GB (Gold) - Original SME Warranty,649.00,Samsung
Leagoo Elite 4 4G LTE (Black) (Official Leagoo Warranty),449.00,Leagoo
Leagoo Elite 4 4G LTE (White) (Official Leagoo Warranty),449.00,Leagoo
Xiaomi Mi5 4G 32GB+3GB White,"1,549.00",Xiaomi
DOOGEE Y300 32GB LTE (WHITE),599.00,Doogee
DOOGEE Y300 32GB LTE (GOLD),599.00,Doogee
Huawei G8 32GB (Space Grey) (Official Huawei Malaysia Warranty),"1,388.00",Huawei
Vivo Y21 16GB (White),399.00,Vivo
Vivo Y21 16GB (Grey),399.00,Vivo
Sony Xperia X (64GB ROM +3GB RAM) Hexa Core Ori Sony Msia (White),"2,399.00",Sony
Sony Xperia X (64GB ROM +3GB RAM) Hexa Core Ori Sony Msia (Rose Gold),"2,399.00",Sony
Asus ZenFone Go (ZB452KG) Sheer Gold 4.5' 1GB RAM / 8GB,299.00,ASUS
Asus ZenFone Go (ZB452KG) Silver Blue 4.5' 1GB RAM / 8GB,299.00,ASUS
Asus ZenFone Go (ZB452KG) Charcoal Black 4.5' 1GB RAM / 8GB,299.00,ASUS
Samsung J1 (2016) Ori Samsung Msia Set (Black),429.00,Samsung
Samsung J1 (2016) Ori Samsung Msia Set (White),429.00,Samsung
Asus ZenFone Go (ZB452KG) Glamour Red 4.5' 1GB RAM / 8GB,299.00,ASUS
Asus ZenFone Go (ZB452KG) Lemon Yellow 4.5' 1GB RAM / 8GB,299.00,ASUS
Samsung J1 (2016) Ori Samsung Msia Set FREE YES Sim Card 30GB (Gold),449.00,Samsung
"Samsung Galaxy J1 Ace (VE) - 4.3"" / 1GB / 8GB  - (Blue) + Kingston 8GB microSD",373.80,Samsung
Logitech Mouse M105 - Black (910-002920),44.80,Logitech
"Asus ZenFone Laser 6"" - 16GB RED (ZE600KL) NEW !!",880.00,ASUS
"Asus ZenFone Laser 6"" - 16GB RED (ZE600KL) NEW !!",880.00,ASUS
"Asus ZenFone Laser 6"" - 16GB RED (ZE600KL) NEW !!",880.00,ASUS
Huawei Mate 8 4GB/64GB Mocha Brown,"2,198.00",Huawei
OPPO Neo 7 Black,598.00,OPPO
OPPO Neo 7 White,598.00,OPPO
"Asus ZenFone C ZC451CG - 4.5"" / Z2520 / 1GB / 8GB (Black)",318.00,ASUS
APPLE IPHONE 6 64GB/SILVER - MG4H2MY/A,"3,199.00",Apple
APPLE IPHONE 6 PLUS 16GB/GOLD - MGAA2MY/A,"3,156.00",Apple
Huawei P9 - 32GB GOLD,"2,099.00",Huawei
Asus ZenFone Selfie ZD551KL Purple,990.00,ASUS
Samsung Grand Prime White VE,635.00,Samsung
Lenovo P70 Brown,689.00,Lenovo
Huawei P9 - 32GB GREY,"2,099.00",Huawei
Huawei P9 - 32GB SILVER,"2,099.00",Huawei
Huawei P9 Lite Black [FREE BACK CASING + TEMPERED GLASS + LOCA  10000 mAh POWERBANK] ,998.00,Huawei
Huawei P9 Lite White [FREE BACK CASING + TEMPERED GLASS + LOCA 10000 mAh POWERBANK] ,998.00,Huawei
"Alcatel Pop 4 PLUS 4G Smartphone 16GB, Dual SIM, (Metallic Black)",579.00,Alcatel
Alcatel PIXI 4 (6) 8GB (Black),429.00,Alcatel
Asus Zenfone 2 ZE551ML 64GB (Black),"1,099.00",ASUS
Asus Zenfone 2 ZE551ML 64GB (Silver),"1,099.00",ASUS
Samsung Galaxy J1 Mini (2016) Black,285.00,Samsung
SAMSUNG GALAXY A7-A710 (2016) Pink,"1,799.00",Samsung
Alcatel PIXI 4 (6) 8GB (Black),429.00,Alcatel
"Alcatel Pop 4 PLUS 4G Smartphone 16GB, Dual SIM, (Metallic Black)",579.00,Alcatel
Huawei GR3  Android 6.0 16GB (Grey) (Official Huawei Malaysia Warranty),799.00,Huawei
Huawei GR3  Android 6.0 16GB (Silver) (Official Huawei Malaysia Warranty),799.00,Huawei
Samsung Galaxy S7 Edge (Black) + FREE Kingston miroSd 64GB,"2,938.00",Samsung
Samsung Galaxy A3 2016 A310F White,"1,179.00",Samsung
Samsung Galaxy A3 2016 A310F Gold,"1,179.00",Samsung
Samsung Galaxy A5 2016 A510FD Black,"1,488.00",Samsung
Samsung Galaxy A5 2016 A510FD White,"1,488.00",Samsung
Samsung Galaxy A5 2016 A510FD Gold,"1,488.00",Samsung
Samsung Galaxy A5 2016 A510FD Pink gold,"1,488.00",Samsung
Apple iPhone 6s Plus 16Gb Space Gray [FREE GIFT : Silicon Holder],"3,588.00",Apple
Apple iPhone 6s Plus 16Gb Silver [FREE GIFT : Silicon Holder],"3,588.00",Apple
Apple iPhone 6s 16Gb Space Gray,"2,995.00",Apple
Lenovo A 6000 Black *Free Silicon Case & Screen Protector,499.00,Lenovo
Lenovo A6000 Black *Free Silicon Car Holder,486.00,Lenovo
Teclast X70R 3G Intel X3-C3230 SoFIA Quad Core 8G+1G (FOC Casing+Screen Protector),299.00,Teclast
Huawei Honor 5X L-22 Silver,829.00,Huawei
Huawei Honor 5X L-22 Gold,839.00,Huawei
Huawei Honor 5X L-22 Grey,829.00,Huawei
Sony Xperia M4 Aqua Dual E2312 (Black),899.00,Sony
Huawei Honor 7 L01 (Silver),"1,229.00",Huawei
Huawei Honor 4C U01 (White),529.00,Huawei
Huawei Honor 7 L01 (Grey),"1,229.00",Huawei
Huawei GR3 TAG-L22 Titanium Gray,729.00,Huawei
Huawei GR3 TAG-L22 Silver,729.00,Huawei
Huawei Nexus 6P 64GB SILVER (FREE Casing & Earphone),"2,399.00",Huawei
Huawei Nexus 6P 64GB H1512 Gold (FREE Casing & Earphone),"2,399.00",Huawei
Huawei Nexus 6P 64GB GREY,"2,499.00",Huawei
[IMPORTED]Oneplus X E1001 16GB (White),"1,100.00",Oneplus
WINDS NOTE GRACE IV Black,500.00,WINDS
Samsung Galaxy S7 Edge 32GB (Gold),"2,825.00",Samsung
Samsung Galaxy S7 Edge 32GB (Silver),"2,825.00",Samsung
Huawei P9 Lite 16GB (Gold) Original Huawei Malaysia Warranty,"1,099.00",Huawei
Huawei P9 Lite 16GB (White) Original Huawei Malaysia Warranty,"1,099.00",Huawei
Huawei P9 Plus 64GB (Gold) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Huawei P9 32GB (Grey) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Huawei P9 32GB (Silver) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Huawei P9 32GB (Gold) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Huawei P9 Lite 16GB (Black) Original Huawei Malaysia Warranty,"1,099.00",Huawei
Huawei P9 Plus 64GB (Gold) Original Huawei Malaysia Warranty,"2,599.00",Huawei
Huawei P9 32GB (Gold) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Huawei P9 32GB (Grey) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Huawei P9 32GB (Silver) Original Huawei Malaysia Warranty,"2,099.00",Huawei
Asus Zenfone Selfie ZD551KL-1IK070WW 32GB (Pink) + Free Case + Screen Protector + 16GB Micro SD Class 4,"1,069.00",ASUS
Asus Zenfone 2 FHD Plus ZE551ML-6C303WW 64GB (Red),"1,399.00",ASUS
Asus Zenfone 2 FHD Plus ZE551ML-6G304WW 64GB (Gold),"1,399.00",ASUS
Asus Zenfone 2 FHD Plus ZE551ML-6J307WW 64GB (Silver),"1,399.00",ASUS
Asus ZenFone Go 4.5 Plus ZC451TG-1A043WW 8GB (Black),399.00,ASUS
ACER LIQUID S1 S510 SMARTPHONE (BLACK),"1,099.00",Acer
ACER Z120 LIQUID Z2 DUO (BLACK),379.90,Acer
Asus 32GB Zenfone 2 FHD PLUS ZE551ML-6G292WW (GOLD),"1,189.00",ASUS
Asus 32GB Zenfone 2 FHD PLUS ZE551ML-6J293WW (SILVER),"1,189.00",ASUS
Asus 32GB Zenfone 2 FHD ZE551ML-6C286WW (RED),889.90,ASUS
Asus Zenfone Selfie ZD551KL-1B069WW 32GB (White) + Free Case + Screen Protector + 16GB Micro SD Class 4,"1,069.00",ASUS
Samsung Galaxy Note 5 32GB (Gold),"2,479.00",Samsung
Samsung Galaxy J5 8GB (White),749.00,Samsung
Samsung Galaxy J1 Mini 8GB (Black),278.90,Samsung
Samsung Galaxy J1 Mini 8GB (Gold),278.90,Samsung
Samsung Galaxy J1 Mini 8GB (White),278.90,Samsung
Samsung Galaxy J5 8GB (Gold),749.00,Samsung
Samsung Galaxy A7 (2016) 16GB (Gold),"1,779.00",Samsung
Samsung Galaxy A7 (2016) 16GB (Pink Gold),"1,779.00",Samsung
Samsung Galaxy A5 (2016) 16GB (Black),"1,499.00",Samsung
Samsung Galaxy A5 (2016) 16GB (Gold),"1,499.00",Samsung
Samsung Galaxy A5 (2016) 16GB (Pink Gold),"1,499.00",Samsung
Samsung Galaxy A5 (2016) 16GB (White),"1,499.00",Samsung
Samsung Galaxy A7 (2016) 16GB (Black),"1,779.00",Samsung
"WIKO ROBBY Smartphone 5.5"" 16GB (GREY) (Official Wiko Malaysia Warranty)",449.00,Wiko
"WIKO ROBBY Smartphone 5.5"" 16GB (GOLD) (Official Wiko Malaysia Warranty)",449.00,Wiko
HTC DESIRE 628 3GB + 32GB DUAL SIM (Cobalt White),799.00,HTC
ASUS ZENFONE LIVE 16GB (G500TG) - WHITE,499.00,ASUS
HTC DESIRE 628 3GB + 32GB DUAL SIM (Sunset Blue),799.00,HTC
"Huawei P9 Plus 5.5"" FHD 64GB+4GB Dual Leica - GOLD","2,599.00",Huawei
"Huawei P9 Lite 5.2"" 16GB - White","1,099.00",Huawei
"Asus Zenfone Selfie ZD551KL 5.5"" Red (Octa 1.5 Ghz, 3GB, 32GB, 13MP)",993.00,ASUS
"Asus Zenfone Selfie ZD551KL 5.5"" White (Octa 1.5 Ghz, 3GB, 32GB, 13MP)",993.00,ASUS
"Asus Zenfone 2 Laser Lite ZE500KL 5.0"" Blue (Quad 1.2 GHZ, 2GB, 16GB, 8MP)",570.00,ASUS
"Asus Zenfone Go ZC500TG 5"" Black (Quad 1.3 GHZ, 2GB, 16GB, 8MP)",515.20,ASUS
"Asus Zenfone Go ZC500TG 5"" Gold (Quad 1.3 GHZ, 2GB, 16GB, 8MP)",515.20,ASUS
"Asus Zenfone Go ZC500TG 5"" White (Quad 1.3 GHZ, 2GB, 16GB, 8MP)",515.20,ASUS
"Asus Zenfone Go ZC500TG 5"" Red (Quad 1.3 GHZ, 2GB, 16GB, 8MP)",515.20,ASUS
"Asus Zenfone C ZC451CG 8GB 4.5"" Blue (Z2520, 1GB, 8GB, 5MP)",346.00,ASUS
"Asus Zenfone C ZC451CG 8GB 4.5"" Red (Z2520, 1GB, 8GB, 5MP)",346.00,ASUS
"Asus Zenfone C ZC451CG 8GB 4.5"" White (Z2520, 1GB, 8GB, 5MP)",346.00,ASUS
